OPEN_0,HIGH_0,LOW_0,CLOSE_0,VOLUME_0,AMOUNT_0,OPEN_1,HIGH_1,LOW_1,CLOSE_1,VOLUME_1,AMOUNT_1,OPEN_2,HIGH_2,LOW_2,CLOSE_2,VOLUME_2,AMOUNT_2,OPEN_3,HIGH_3,LOW_3,CLOSE_3,VOLUME_3,AMOUNT_3,OPEN_4,HIGH_4,LOW_4,CLOSE_4,VOLUME_4,AMOUNT_4,OPEN_5,HIGH_5,LOW_5,CLOSE_5,VOLUME_5,AMOUNT_5,OPEN_6,HIGH_6,LOW_6,CLOSE_6,VOLUME_6,AMOUNT_6,OPEN_7,HIGH_7,LOW_7,CLOSE_7,VOLUME_7,AMOUNT_7,OPEN_8,HIGH_8,LOW_8,CLOSE_8,VOLUME_8,AMOUNT_8,OPEN_9,HIGH_9,LOW_9,CLOSE_9,VOLUME_9,AMOUNT_9,ACTUAL_CLOSE_0
0.9809523809523814,1.0,0.7142857142857139,0.7714285714285714,0.8470166739266445,0.9080355045870373,0.7714285714285714,0.8857142857142866,0.7238095238095248,0.7619047619047621,0.21570971050206786,0.23292004524667578,0.7238095238095248,0.7619047619047621,0.6952380952380952,0.7333333333333342,0.2609810988526929,0.2759579920012527,0.6761904761904766,0.6857142857142858,0.5047619047619055,0.5714285714285724,0.5168026095928521,0.5271807330175569,0.6000000000000003,0.9428571428571424,0.4857142857142869,0.7428571428571434,0.9540131004460276,1.0,0.6761904761904766,0.800000000000001,0.619047619047619,0.6666666666666672,0.21285174108850058,0.22341930069697485,0.6000000000000003,0.6571428571428579,0.4857142857142869,0.6095238095238097,0.1605888724051834,0.15861258236862902,0.5428571428571428,0.6571428571428579,0.5238095238095242,0.6095238095238097,0.016320217123229213,0.012018269747254114,0.6571428571428579,0.7428571428571434,0.619047619047619,0.6285714285714283,0.0,0.0,0.4476190476190479,0.5047619047619055,0.3619047619047624,0.39047619047619037,0.6089880656167518,0.6019675452375507,0.10476190476190585
0.8421052631578948,0.9473684210526326,0.7982456140350886,0.8333333333333336,0.1827550980055499,0.20781613594656978,0.7982456140350886,0.8333333333333336,0.7719298245614035,0.80701754385965,0.221110242035037,0.2462154921897742,0.754385964912281,0.7631578947368423,0.5964912280701758,0.657894736842106,0.43784914154228677,0.47036167610718976,0.6842105263157896,1.0,0.5789473684210533,0.8157894736842112,0.8082656884791514,0.8922209152350133,0.754385964912281,0.8684210526315801,0.7017543859649121,0.7456140350877197,0.18033374905905292,0.19933937294902154,0.6842105263157896,0.7368421052631585,0.5789473684210533,0.6929824561403508,0.13605523389142327,0.14151746340872712,0.6315789473684207,0.7368421052631585,0.6140350877192983,0.6929824561403508,0.013826929130290665,0.010722951633436338,0.7368421052631585,0.8157894736842112,0.7017543859649121,0.7105263157894733,0.0,0.0,0.5438596491228069,0.5964912280701758,0.46491228070175433,0.491228070175438,0.5159511519298655,0.5370880341536217,0.4210526315789466,0.5438596491228069,0.13157894736841994,0.22807017543859653,0.8472270329424876,0.858672560624523,0.3508771929824553
0.7982456140350886,0.8333333333333336,0.7719298245614035,0.80701754385965,0.221110242035037,0.2462154921897742,0.754385964912281,0.7631578947368423,0.5964912280701758,0.657894736842106,0.43784914154228677,0.47036167610718976,0.6842105263157896,1.0,0.5789473684210533,0.8157894736842112,0.8082656884791514,0.8922209152350133,0.754385964912281,0.8684210526315801,0.7017543859649121,0.7456140350877197,0.18033374905905292,0.19933937294902154,0.6842105263157896,0.7368421052631585,0.5789473684210533,0.6929824561403508,0.13605523389142327,0.14151746340872712,0.6315789473684207,0.7368421052631585,0.6140350877192983,0.6929824561403508,0.013826929130290665,0.010722951633436338,0.7368421052631585,0.8157894736842112,0.7017543859649121,0.7105263157894733,0.0,0.0,0.5438596491228069,0.5964912280701758,0.46491228070175433,0.491228070175438,0.5159511519298655,0.5370880341536217,0.4210526315789466,0.5438596491228069,0.13157894736841994,0.22807017543859653,0.8472270329424876,0.858672560624523,0.04385964912280613,0.4210526315789466,0.0,0.3508771929824553,1.0,1.0,0.38596491228070173
0.754385964912281,0.7631578947368423,0.5964912280701758,0.657894736842106,0.43784914154228677,0.47036167610718976,0.6842105263157896,1.0,0.5789473684210533,0.8157894736842112,0.8082656884791514,0.8922209152350133,0.754385964912281,0.8684210526315801,0.7017543859649121,0.7456140350877197,0.18033374905905292,0.19933937294902154,0.6842105263157896,0.7368421052631585,0.5789473684210533,0.6929824561403508,0.13605523389142327,0.14151746340872712,0.6315789473684207,0.7368421052631585,0.6140350877192983,0.6929824561403508,0.013826929130290665,0.010722951633436338,0.7368421052631585,0.8157894736842112,0.7017543859649121,0.7105263157894733,0.0,0.0,0.5438596491228069,0.5964912280701758,0.46491228070175433,0.491228070175438,0.5159511519298655,0.5370880341536217,0.4210526315789466,0.5438596491228069,0.13157894736841994,0.22807017543859653,0.8472270329424876,0.858672560624523,0.04385964912280613,0.4210526315789466,0.0,0.3508771929824553,1.0,1.0,0.48245614035087675,0.5350877192982457,0.3508771929824553,0.38596491228070173,0.4581192604215602,0.46926380977244886,0.5526315789473681
0.6842105263157896,1.0,0.5789473684210533,0.8157894736842112,0.8082656884791514,0.8922209152350133,0.754385964912281,0.8684210526315801,0.7017543859649121,0.7456140350877197,0.18033374905905292,0.19933937294902154,0.6842105263157896,0.7368421052631585,0.5789473684210533,0.6929824561403508,0.13605523389142327,0.14151746340872712,0.6315789473684207,0.7368421052631585,0.6140350877192983,0.6929824561403508,0.013826929130290665,0.010722951633436338,0.7368421052631585,0.8157894736842112,0.7017543859649121,0.7105263157894733,0.0,0.0,0.5438596491228069,0.5964912280701758,0.46491228070175433,0.491228070175438,0.5159511519298655,0.5370880341536217,0.4210526315789466,0.5438596491228069,0.13157894736841994,0.22807017543859653,0.8472270329424876,0.858672560624523,0.04385964912280613,0.4210526315789466,0.0,0.3508771929824553,1.0,1.0,0.48245614035087675,0.5350877192982457,0.3508771929824553,0.38596491228070173,0.4581192604215602,0.46926380977244886,0.22807017543859653,0.5964912280701758,0.2105263157894741,0.5526315789473681,0.5511043434792666,0.5688419818291636,0.491228070175438
0.868686868686868,1.0,0.8080808080808068,0.858585858585858,0.18033374905905292,0.19933937294902154,0.7878787878787871,0.8484848484848482,0.6666666666666666,0.7979797979797969,0.13605523389142327,0.14151746340872712,0.727272727272726,0.8484848484848482,0.7070707070707062,0.7979797979797969,0.013826929130290665,0.010722951633436338,0.8484848484848482,0.9393939393939389,0.8080808080808068,0.8181818181818167,0.0,0.0,0.6262626262626253,0.6868686868686864,0.5353535353535346,0.5656565656565642,0.5159511519298655,0.5370880341536217,0.48484848484848336,0.6262626262626253,0.15151515151515005,0.2626262626262624,0.8472270329424876,0.858672560624523,0.050505050505049415,0.48484848484848336,0.0,0.40404040404040253,1.0,1.0,0.5555555555555544,0.6161616161616155,0.40404040404040253,0.44444444444444386,0.4581192604215602,0.46926380977244886,0.2626262626262624,0.6868686868686864,0.2424242424242426,0.6363636363636352,0.5511043434792666,0.5688419818291636,0.656565656565655,0.6868686868686864,0.5151515151515148,0.5656565656565642,0.25774309024904596,0.2628627336744682,0.9090909090909075
0.75,0.8076923076923083,0.6346153846153852,0.7596153846153845,0.13605523389142327,0.14151746340872712,0.6923076923076917,0.8076923076923083,0.6730769230769229,0.7596153846153845,0.013826929130290665,0.010722951633436338,0.8076923076923083,0.8942307692307697,0.7692307692307688,0.7788461538461533,0.0,0.0,0.5961538461538459,0.6538461538461541,0.5096153846153845,0.5384615384615377,0.5159511519298655,0.5370880341536217,0.4615384615384606,0.5961538461538459,0.14423076923076797,0.25,0.8472270329424876,0.858672560624523,0.048076923076922094,0.4615384615384606,0.0,0.3846153846153836,1.0,1.0,0.5288461538461533,0.5865384615384615,0.3846153846153836,0.42307692307692296,0.4581192604215602,0.46926380977244886,0.25,0.6538461538461541,0.23076923076923117,0.6057692307692303,0.5511043434792666,0.5688419818291636,0.6249999999999991,0.6538461538461541,0.4903846153846156,0.5384615384615377,0.25774309024904596,0.2628627336744682,0.5769230769230771,0.8846153846153852,0.5,0.8653846153846148,0.7338156481982702,0.7902269319520169,0.8461538461538459
0.6923076923076917,0.8076923076923083,0.6730769230769229,0.7596153846153845,0.013826929130290665,0.010722951633436338,0.8076923076923083,0.8942307692307697,0.7692307692307688,0.7788461538461533,0.0,0.0,0.5961538461538459,0.6538461538461541,0.5096153846153845,0.5384615384615377,0.5159511519298655,0.5370880341536217,0.4615384615384606,0.5961538461538459,0.14423076923076797,0.25,0.8472270329424876,0.858672560624523,0.048076923076922094,0.4615384615384606,0.0,0.3846153846153836,1.0,1.0,0.5288461538461533,0.5865384615384615,0.3846153846153836,0.42307692307692296,0.4581192604215602,0.46926380977244886,0.25,0.6538461538461541,0.23076923076923117,0.6057692307692303,0.5511043434792666,0.5688419818291636,0.6249999999999991,0.6538461538461541,0.4903846153846156,0.5384615384615377,0.25774309024904596,0.2628627336744682,0.5769230769230771,0.8846153846153852,0.5,0.8653846153846148,0.7338156481982702,0.7902269319520169,0.8461538461538459,1.0,0.7692307692307688,0.8461538461538459,0.7673578156435283,0.8509477156583294,0.7788461538461533
0.8076923076923083,0.8942307692307697,0.7692307692307688,0.7788461538461533,0.0,0.0,0.5961538461538459,0.6538461538461541,0.5096153846153845,0.5384615384615377,0.5159511519298655,0.5370880341536217,0.4615384615384606,0.5961538461538459,0.14423076923076797,0.25,0.8472270329424876,0.858672560624523,0.048076923076922094,0.4615384615384606,0.0,0.3846153846153836,1.0,1.0,0.5288461538461533,0.5865384615384615,0.3846153846153836,0.42307692307692296,0.4581192604215602,0.46926380977244886,0.25,0.6538461538461541,0.23076923076923117,0.6057692307692303,0.5511043434792666,0.5688419818291636,0.6249999999999991,0.6538461538461541,0.4903846153846156,0.5384615384615377,0.25774309024904596,0.2628627336744682,0.5769230769230771,0.8846153846153852,0.5,0.8653846153846148,0.7338156481982702,0.7902269319520169,0.8461538461538459,1.0,0.7692307692307688,0.8461538461538459,0.7673578156435283,0.8509477156583294,0.8365384615384615,0.9038461538461541,0.7788461538461533,0.7788461538461533,0.17543449001264666,0.19197995769263565,0.6249999999999991
0.5961538461538459,0.6538461538461541,0.5096153846153845,0.5384615384615377,0.44398094238904884,0.46569956917702954,0.4615384615384606,0.5961538461538459,0.14423076923076797,0.25,0.8245121716322332,0.8368775980820429,0.048076923076922094,0.4615384615384606,0.0,0.3846153846153836,1.0,1.0,0.5288461538461533,0.5865384615384615,0.3846153846153836,0.42307692307692296,0.37755038699260746,0.38741575933677885,0.25,0.6538461538461541,0.23076923076923117,0.6057692307692303,0.48436084312684213,0.5023504859282341,0.6249999999999991,0.6538461538461541,0.4903846153846156,0.5384615384615377,0.14738153161528778,0.1491843200611882,0.5769230769230771,0.8846153846153852,0.5,0.8653846153846148,0.694238354187478,0.7578765534216303,0.8461538461538459,1.0,0.7692307692307688,0.8461538461538459,0.7327676976772882,0.827961457869656,0.8365384615384615,0.9038461538461541,0.7788461538461533,0.7788461538461533,0.05283497806148554,0.06737028080693039,0.8173076923076926,0.8269230769230771,0.5961538461538459,0.6249999999999991,0.0,0.0,0.5288461538461533
0.4615384615384606,0.5961538461538459,0.14423076923076797,0.25,0.8245121716322332,0.8368775980820429,0.048076923076922094,0.4615384615384606,0.0,0.3846153846153836,1.0,1.0,0.5288461538461533,0.5865384615384615,0.3846153846153836,0.42307692307692296,0.37755038699260746,0.38741575933677885,0.25,0.6538461538461541,0.23076923076923117,0.6057692307692303,0.48436084312684213,0.5023504859282341,0.6249999999999991,0.6538461538461541,0.4903846153846156,0.5384615384615377,0.14738153161528778,0.1491843200611882,0.5769230769230771,0.8846153846153852,0.5,0.8653846153846148,0.694238354187478,0.7578765534216303,0.8461538461538459,1.0,0.7692307692307688,0.8461538461538459,0.7327676976772882,0.827961457869656,0.8365384615384615,0.9038461538461541,0.7788461538461533,0.7788461538461533,0.05283497806148554,0.06737028080693039,0.8173076923076926,0.8269230769230771,0.5961538461538459,0.6249999999999991,0.0,0.0,0.5,0.5865384615384615,0.4519230769230762,0.5288461538461533,0.20990374765413253,0.21035080875216952,0.4903846153846156
0.048076923076922094,0.4615384615384606,0.0,0.3846153846153836,1.0,1.0,0.5288461538461533,0.5865384615384615,0.3846153846153836,0.42307692307692296,0.37755038699260746,0.38741575933677885,0.25,0.6538461538461541,0.23076923076923117,0.6057692307692303,0.48436084312684213,0.5023504859282341,0.6249999999999991,0.6538461538461541,0.4903846153846156,0.5384615384615377,0.14738153161528778,0.1491843200611882,0.5769230769230771,0.8846153846153852,0.5,0.8653846153846148,0.694238354187478,0.7578765534216303,0.8461538461538459,1.0,0.7692307692307688,0.8461538461538459,0.7327676976772882,0.827961457869656,0.8365384615384615,0.9038461538461541,0.7788461538461533,0.7788461538461533,0.05283497806148554,0.06737028080693039,0.8173076923076926,0.8269230769230771,0.5961538461538459,0.6249999999999991,0.0,0.0,0.5,0.5865384615384615,0.4519230769230762,0.5288461538461533,0.20990374765413253,0.21035080875216952,0.5480769230769221,0.6538461538461541,0.4615384615384606,0.4903846153846156,0.027539363771310436,0.017491336411532825,0.6826923076923074
0.3874999999999989,0.46249999999999963,0.19999999999999823,0.24999999999999944,0.5152388515342021,0.46791520988621765,0.024999999999999502,0.5500000000000002,0.0,0.48749999999999916,0.6610019036894762,0.6067317278521411,0.5124999999999986,0.5500000000000002,0.3374999999999999,0.3999999999999987,0.20112995166470174,0.18018268681858612,0.4499999999999999,0.8500000000000008,0.34999999999999964,0.8249999999999991,0.9474194296337848,0.9153524553807685,0.7999999999999996,1.0,0.6999999999999993,0.7999999999999996,1.0,1.0,0.7874999999999998,0.8750000000000003,0.7124999999999991,0.7124999999999991,0.07210331218060069,0.08136886103403176,0.7625000000000003,0.775,0.47499999999999937,0.5124999999999986,0.0,0.0,0.34999999999999964,0.46249999999999963,0.2874999999999987,0.3874999999999989,0.2864533307342573,0.2540586965163837,0.4124999999999984,0.5500000000000002,0.29999999999999843,0.3374999999999999,0.037582666182753605,0.02112578580232227,0.3999999999999987,0.5999999999999991,0.27499999999999897,0.5874999999999994,0.14365997341645237,0.12888840698534745,0.48749999999999916
0.02439024390243855,0.5365853658536589,0.0,0.47560975609756034,0.4232850781877237,0.3922494204508342,0.4999999999999989,0.5365853658536589,0.3292682926829269,0.3902439024390233,0.1287973708412813,0.11648732254379197,0.43902439024390255,0.829268292682928,0.3414634146341462,0.8048780487804873,0.6066979612474752,0.591771377116532,0.7804878048780487,0.9756097560975614,0.6829268292682924,0.7804878048780487,0.6403689245448428,0.6464956461720168,0.7682926829268295,0.8536585365853665,0.6951219512195116,0.6951219512195116,0.04617272047721233,0.052604614392477406,0.7439024390243909,0.7560975609756102,0.4634146341463411,0.4999999999999989,0.0,0.0,0.3414634146341462,0.4512195121951218,0.28048780487804764,0.378048780487804,0.18343581133458456,0.16424784116997979,0.40243902439024254,0.5365853658536589,0.29268292682926694,0.3292682926829269,0.024066771524977763,0.013657728543163952,0.3902439024390233,0.585365853658536,0.2682926829268284,0.5731707317073167,0.09199538267683433,0.08332579395807409,0.6097560975609767,0.7682926829268295,0.4512195121951218,0.47560975609756034,0.15572234694519388,0.1517732702740601,0.9390243902439036
0.31666666666666604,0.366666666666668,0.08333333333333456,0.16666666666666619,0.1287973708412813,0.11648732254379197,0.23333333333333442,0.7666666666666685,0.1000000000000009,0.733333333333333,0.6066979612474752,0.591771377116532,0.7000000000000003,0.9666666666666673,0.5666666666666668,0.7000000000000003,0.6403689245448428,0.6464956461720168,0.683333333333334,0.8000000000000012,0.583333333333333,0.583333333333333,0.04617272047721233,0.052604614392477406,0.6500000000000014,0.6666666666666676,0.26666666666666705,0.31666666666666604,0.0,0.0,0.1000000000000009,0.2500000000000007,0.016666666666666323,0.14999999999999986,0.18343581133458456,0.16424784116997979,0.1833333333333325,0.366666666666668,0.033333333333332646,0.08333333333333456,0.024066771524977763,0.013657728543163952,0.16666666666666619,0.43333333333333324,0.0,0.4166666666666669,0.09199538267683433,0.08332579395807409,0.46666666666666884,0.683333333333334,0.2500000000000007,0.2833333333333334,0.15572234694519388,0.1517732702740601,0.366666666666668,1.0,0.2999999999999997,0.9166666666666684,1.0,1.0,0.8833333333333357
0.23333333333333442,0.7666666666666685,0.1000000000000009,0.733333333333333,0.6066979612474752,0.591771377116532,0.7000000000000003,0.9666666666666673,0.5666666666666668,0.7000000000000003,0.6403689245448428,0.6464956461720168,0.683333333333334,0.8000000000000012,0.583333333333333,0.583333333333333,0.04617272047721233,0.052604614392477406,0.6500000000000014,0.6666666666666676,0.26666666666666705,0.31666666666666604,0.0,0.0,0.1000000000000009,0.2500000000000007,0.016666666666666323,0.14999999999999986,0.18343581133458456,0.16424784116997979,0.1833333333333325,0.366666666666668,0.033333333333332646,0.08333333333333456,0.024066771524977763,0.013657728543163952,0.16666666666666619,0.43333333333333324,0.0,0.4166666666666669,0.09199538267683433,0.08332579395807409,0.46666666666666884,0.683333333333334,0.2500000000000007,0.2833333333333334,0.15572234694519388,0.1517732702740601,0.366666666666668,1.0,0.2999999999999997,0.9166666666666684,1.0,1.0,0.8166666666666675,0.9666666666666673,0.6500000000000014,0.8833333333333357,0.2638925241169232,0.27513972763433253,0.4166666666666669
0.7000000000000003,0.9666666666666673,0.5666666666666668,0.7000000000000003,0.6403689245448428,0.6464956461720168,0.683333333333334,0.8000000000000012,0.583333333333333,0.583333333333333,0.04617272047721233,0.052604614392477406,0.6500000000000014,0.6666666666666676,0.26666666666666705,0.31666666666666604,0.0,0.0,0.1000000000000009,0.2500000000000007,0.016666666666666323,0.14999999999999986,0.18343581133458456,0.16424784116997979,0.1833333333333325,0.366666666666668,0.033333333333332646,0.08333333333333456,0.024066771524977763,0.013657728543163952,0.16666666666666619,0.43333333333333324,0.0,0.4166666666666669,0.09199538267683433,0.08332579395807409,0.46666666666666884,0.683333333333334,0.2500000000000007,0.2833333333333334,0.15572234694519388,0.1517732702740601,0.366666666666668,1.0,0.2999999999999997,0.9166666666666684,1.0,1.0,0.8166666666666675,0.9666666666666673,0.6500000000000014,0.8833333333333357,0.2638925241169232,0.27513972763433253,0.5999999999999994,0.5999999999999994,0.3333333333333353,0.4166666666666669,0.43012287822287043,0.41921508299029286,0.43333333333333324
