DATE_0,VWAP_CHANGE_0,VOLUME_CNG_0,MACD_LINE_0,MACD_SIGNAL_0,MACD_DIFF_0,KDJ_K_0,KDJ_D_0,KDJ_J_0,RSI_0,WR_0,BOLL_BANDWIDTH_0,BOLL_PERCENT_0,OUTPUTVWAP_CHANGE_0
1/9/12,0.02710250976184657,0.23191085658022076,0.6151670777469942,0.5349578200527056,0.08020925769428855,0.9859533219304004,0.9664338377973164,1.0249922901965685,0.834899528540103,0.0,0.1767180324082885,1.215276645678063,0.03513505115308164
1/10/12,0.03513505115308164,0.2168126870570471,0.6564222873676329,0.5592507135156911,0.09717157385194175,0.9906355479536004,0.9745010745160778,1.0229044948286456,0.8423732052250651,0.0,0.20712914636208088,1.0937592812347101,-0.01506766116240732
1/11/12,-0.01506766116240732,-0.34836726013246644,0.6653097332257687,0.5804625174577067,0.08484721576806198,0.9480949315124458,0.9656990268482005,0.9128867408409362,0.7793728177569109,2.721088435374163,0.23655324281255344,0.8952885981615525,0.0058624509625090976
1/12/12,0.0058624509625090976,-0.24412428788477844,0.6750613249012218,0.5993822789464098,0.07567904595481201,0.9488481576513232,0.9600820704492414,0.9263803320554871,0.7902953495616175,0.9589041095890445,0.248542900651982,0.8801663818829603,-0.033164404400088325
1/13/12,-0.033164404400088325,1.3566196254803784,0.6295383688076193,0.6054134969186518,0.024124871888967503,0.7261983972357136,0.8821208460447323,0.41435349961767587,0.6411753638910418,9.078014184397171,0.2611546160233898,0.646644589906323,-0.01993058556350407
1/14/12,-0.01993058556350407,-0.37846168196308555,0.5795185215114032,0.6002345018372021,-0.02071598032579891,0.5242929073940901,0.7628448664945182,0.04718898919323378,0.6213414850856197,16.40449438202247,0.2556607472617597,0.6062919906589536,0.00251176839196419
1/15/12,0.00251176839196419,-0.3922977475295411,0.5273432164045513,0.5856562447506719,-0.05831302834612062,0.35756073344344946,0.6277501554774954,-0.18281811062464226,0.6035602406502779,19.51807228915664,0.2406638164577286,0.5747774137988687,-0.01427689204150479
1/16/12,-0.01427689204150479,-0.03768599175641531,0.4676919862905837,0.5620633930586543,-0.09437140676807054,0.238373822295633,0.49795804441687463,-0.28079462194685023,0.5686865449922769,20.0,0.2356445058343851,0.5135524339322647,-0.03537189648080088
1/17/12,-0.03537189648080088,1.3089288618743786,0.3924929657022549,0.5281493075873744,-0.13565634188511955,0.15891588153042202,0.38494399012139047,-0.29314033565151487,0.5113137437247425,20.0,0.22899705423856254,0.4088645445324883,-0.04355755748419608
1/18/12,-0.04355755748419608,0.09930427988427776,0.28203797275467934,0.4789270406208354,-0.19688906786615606,0.10594392102028136,0.2919439670876875,-0.26605617111453095,0.41913961357247725,20.0,0.21801018362571586,0.18940958047877035,-0.008456582162581673
1/19/12,-0.008456582162581673,-0.5074597311728469,0.185903286282878,0.4203222897532439,-0.23441900347036593,0.07062928068018758,0.2181724049518542,-0.22445696786314567,0.40844280964623336,20.0,0.21378590971520284,0.1802681644834553,0.008500998616942286
1/20/12,0.008500998616942286,-0.18817675620344654,0.12282450587012228,0.3608227329766196,-0.23799822710649732,0.07934425163625405,0.17189635384665417,-0.10575995278454617,0.4427281283297858,18.06451612903226,0.2154532190426436,0.2813274469777182,0.023013916397186616
