DATE,OPEN,HIGH,LOW,CLOSE,AMOUNT,VOLUME
20100104,11.390,11.420,11.200,11.270,852223.60,755574
20100105,11.350,11.350,11.110,11.320,934157.80,830127
20100106,11.320,11.350,11.110,11.150,1286230.00,1145465
20100107,11.410,11.710,11.400,11.710,68835469,5882041
20100108,11.580,11.580,11.120,11.310,34633053,3061839
20100111,11.220,11.300,11.010,11.150,16794606,1507829
20100112,11.140,11.410,11.010,11.300,14729818,1313502
20100113,11.110,11.230,11.030,11.070,16730479,1505755
20100114,11.050,11.450,11.050,11.330,17280069,1533678
20100115,11.280,11.610,11.230,11.420,1250212.20,1091846
20100118,11.500,11.750,11.450,11.620,18045039,1551289
20100119,11.650,11.970,11.600,11.890,23329335,1982088
20100120,11.900,11.900,11.480,11.510,25668607,2200274
20100121,11.500,11.710,11.400,11.540,15028192,1300281
20100122,11.530,11.620,11.140,11.360,14100283,1238291
20100125,11.300,11.420,11.100,11.100,13937498,1235799
20100126,11.100,11.190,10.550,10.640,1247428.40,1158701
20100127,10.700,10.740,10.340,10.460,965034.50,913813
20100128,10.440,10.640,10.350,10.610,573038.80,543205
20100129,10.600,10.700,10.420,10.550,748414.20,707013
20100201,10.500,10.600,10.330,10.420,974349.60,934106
20100202,10.380,10.620,10.380,10.490,484012.00,461401
20100203,10.490,10.600,10.230,10.530,538929.60,516444
20100204,10.550,10.670,10.410,10.650,777297.20,736265
20100205,10.480,10.620,10.450,10.490,799746.40,759835
20100208,10.600,10.900,10.550,10.710,1205991.80,1122867
20100209,10.800,10.850,10.680,10.790,1058581.10,983059
20100210,10.890,10.900,10.700,10.770,578311.30,536013
20100211,10.800,10.840,10.700,10.710,471853.10,438700
20100212,10.750,10.790,10.690,10.720,543986.20,506825
20100222,10.760,10.800,10.690,10.760,806442.10,749513
20100223,10.850,10.860,10.600,10.780,905268.30,843587
20100224,10.800,11.000,10.740,10.990,19280267,1770962
20100225,11.040,11.140,10.920,11.020,17565194,1591815
20100301,11.150,11.210,11.000,11.100,14165039,1273723
20100302,11.080,11.210,10.970,11.180,16269885,1464284
20100303,11.250,11.260,11.040,11.230,16201035,1450649
20100304,11.120,11.320,10.900,10.990,20191280,1817500
20100305,10.980,11.120,10.900,11.050,828785.40,751471
20100308,11.020,11.230,11.000,11.220,1129753.30,1013291
