DATE,OPEN,HIGH,LOW,CLOSE,AMOUNT,VOLUME
20100104,9.400,9.440,9.140,9.160,1058538510,114165487
20100105,9.190,9.520,9.120,9.390,1453744000,155501280
20100106,9.300,9.500,9.230,9.260,943772560,100955105
20100107,9.230,9.270,8.900,8.940,1124824180,123883509
20100108,8.900,9.110,8.850,8.990,730689200,81152598
20100111,9.770,9.770,8.960,9.000,1397224300,150314580
20100112,8.950,9.220,8.770,9.110,918153950,102702882
20100113,8.830,8.980,8.580,8.600,1318112860,150657110
20100114,8.690,8.850,8.560,8.680,607489930,70035785
20100115,8.670,8.840,8.620,8.740,442468710,50659860
20100118,8.700,8.820,8.650,8.750,433899380,49627167
20100119,8.750,8.950,8.750,8.850,544526900,61305328
20100120,8.880,8.900,8.600,8.630,468987790,53730516
20100121,8.670,8.940,8.670,8.830,694509830,78842399
20100122,8.700,9.220,8.600,9.110,1296585090,145033930
20100125,8.950,9.140,8.760,8.820,690600420,77346218
20100126,8.810,9.020,8.700,8.840,699967550,79084464
20100127,8.780,8.830,8.500,8.510,589325840,68016033
20100128,8.500,8.560,8.190,8.250,789532630,94890227
20100129,8.250,8.340,8.150,8.170,526980180,63980938
20100201,8.150,8.200,7.920,8.060,487091670,60704434
20100202,8.140,8.290,8.070,8.100,353608930,43144279
20100203,8.180,8.340,8.000,8.330,473704880,57587608
20100204,8.290,8.370,8.210,8.270,329247560,39783486
20100205,8.110,8.230,8.070,8.150,301514920,37066967
20100208,8.140,8.200,8.060,8.080,212527840,26199815
20100209,8.100,8.180,8.050,8.130,183852980,22617458
20100210,8.180,8.200,8.120,8.190,160059590,19601731
20100211,8.180,8.250,8.160,8.190,164769030,20048876
20100212,8.250,8.330,8.210,8.270,198242120,23928856
20100222,8.200,8.280,8.120,8.140,237156490,28922411
20100223,8.130,8.200,7.990,8.050,394267260,48910480
20100224,7.990,8.110,7.910,8.090,357462140,44700909
20100225,8.100,8.250,8.050,8.190,457249300,55834892
20100226,8.190,8.240,8.150,8.200,230163170,28096671
20100301,8.190,8.390,8.180,8.330,352191080,42420030
20100302,8.340,8.400,8.230,8.280,300854240,36207646
20100303,8.300,8.330,8.210,8.280,243727690,29500694
20100304,8.280,8.300,8.110,8.150,266291270,32496882
20100305,8.150,8.190,8.110,8.120,227713960,27978702
20100308,8.140,8.230,8.110,8.200,196597050,24028002
20100309,8.200,8.310,8.140,8.240,306940800,37281666
20100310,8.250,8.320,8.180,8.200,317987500,38551419
20100311,8.220,8.310,8.170,8.240,261325130,31692639
20100312,8.250,8.250,8.140,8.160,186713760,22810618
20100315,8.150,8.160,7.990,8.050,293226680,36512630
20100316,8.040,8.070,7.970,8.020,307335140,38365587
20100317,8.050,8.140,7.980,8.130,377559580,46797781
20100318,8.130,8.160,8.050,8.060,282683880,34860365
20100319,8.060,8.130,8.060,8.100,206434920,25531098
20100322,8.110,8.180,8.080,8.130,277916470,34150658
20100323,8.140,8.150,8.040,8.040,282193050,34934390
20100324,8.070,8.130,8.050,8.060,206339690,25496800
20100325,8.060,8.060,7.980,7.990,258138980,32256569
20100326,8.000,8.190,7.960,8.090,393116840,48635258
20100329,8.140,8.360,8.100,8.310,870386920,105244458
20100330,8.310,8.340,8.250,8.320,346096020,41742316
20100331,8.300,8.370,8.250,8.280,439196940,52862582
20100401,8.310,8.450,8.310,8.400,544889610,64804121
20100402,8.430,8.460,8.390,8.400,299834140,35608929
20100406,8.440,8.590,8.410,8.460,394755540,46399067
20100407,8.470,8.530,8.340,8.390,351845790,41647540
20100408,8.400,8.400,8.190,8.230,341907900,41255458
20100409,8.230,8.310,8.210,8.260,202637140,24513614
20100412,8.280,8.300,8.080,8.120,443100060,54373402
20100413,8.110,8.310,8.110,8.290,501732670,60886438
20100414,8.290,8.360,8.240,8.290,431849740,52026861
20100415,8.330,8.350,8.170,8.260,446596940,54011431
20100416,8.240,8.280,8.130,8.170,279014870,34093931
20100419,7.920,8.100,7.600,7.650,784582850,99960241
20100421,7.650,7.740,7.430,7.710,641254350,84782649
20100422,7.600,7.620,7.290,7.330,903203540,122082016
20100423,7.350,7.370,7.110,7.190,698773360,96744099
20100426,7.200,7.280,7.110,7.130,407343980,56639817
20100427,7.130,7.160,6.930,6.990,492621930,69948659
20100428,6.940,7.020,6.910,7.000,306304060,43936431
20100429,7.060,7.130,7.010,7.010,358803980,50711579
20100430,7.070,7.160,7.000,7.120,476434380,67268862
20100504,6.980,7.090,6.940,6.970,354172150,50574550
20100505,6.920,7.060,6.870,7.050,382432670,54892119
20100506,6.930,6.950,6.600,6.640,368642460,54332385
20100507,6.510,6.680,6.460,6.650,396321600,60127822
20100510,6.640,6.770,6.610,6.730,317925130,47487124
20100511,6.880,6.910,6.500,6.590,467867440,69630103
20100512,6.550,6.790,6.470,6.770,502472130,75642763
20100513,6.720,7.030,6.700,6.970,605886490,88061247
20100514,6.940,6.950,6.840,6.870,243869740,35374800
20100517,6.780,6.820,6.620,6.690,301875590,44967329
20100518,6.700,7.000,6.680,6.870,405107170,59228292
20100519,6.820,6.960,6.670,6.800,343242770,50185901
20100520,6.760,6.900,6.680,6.720,282476640,41646165
20100521,6.550,6.800,6.530,6.760,290260340,43423040
20100524,6.780,7.010,6.770,6.960,452910300,65258746
