DATE,OPEN,HIGH,LOW,CLOSE,AMOUNT,VOLUME
20100104,7.310,7.320,7.130,7.140,1148140610,159456990
20100105,7.160,7.400,7.060,7.390,1956044600,269085260
20100106,7.350,7.420,7.210,7.230,1094546790,149647480
20100107,7.220,7.270,7.000,7.020,1212004790,169879760
20100108,7.000,7.140,6.980,7.110,805557600,113754132
20100111,7.490,7.490,7.120,7.140,2023909900,277981050
20100112,7.120,7.600,7.090,7.540,3053735900,410842410
20100113,7.370,7.850,7.350,7.620,3363523900,441749830
20100114,7.700,7.830,7.570,7.690,1817905200,236402240
20100115,7.700,7.810,7.610,7.660,1395647700,181354840
20100118,7.640,7.790,7.470,7.700,1691235000,221052870
20100119,7.670,7.730,7.480,7.560,1354267400,179235080
20100120,7.560,7.580,7.180,7.220,1550238700,210626480
20100121,7.220,7.440,7.120,7.330,1247294080,171766510
20100122,7.230,7.430,7.120,7.280,1231207580,169287310
20100125,7.210,7.310,7.000,7.010,986456700,138475700
20100126,7.030,7.080,6.870,6.910,791709470,114165039
20100127,6.900,7.060,6.880,6.960,740494390,106122112
20100128,6.980,7.060,6.950,7.010,628842990,89665475
20100129,6.990,7.110,6.920,7.030,722931420,102611949
20100201,6.950,7.020,6.700,6.740,870947820,127092784
20100202,6.790,6.840,6.660,6.670,648294130,96063095
20100203,6.700,6.810,6.460,6.750,854098460,129063216
20100204,6.700,6.700,6.590,6.650,742990850,111947315
20100205,6.520,6.550,6.420,6.480,790482950,121932844
20100208,6.490,6.500,6.350,6.370,562865870,87878297
20100209,6.380,6.440,6.380,6.390,468530180,73150546
20100210,6.440,6.490,6.420,6.480,450095240,69695386
20100211,6.490,6.580,6.460,6.540,459923490,70423563
20100212,6.570,6.670,6.530,6.620,526814550,79616787
20100222,6.630,6.650,6.490,6.510,518613760,79011293
20100223,6.520,6.530,6.390,6.490,445133540,69157975
20100224,6.450,6.610,6.430,6.590,610509230,93405369
20100225,6.600,6.670,6.580,6.640,727750210,109704626
20100226,6.630,6.770,6.580,6.720,891938890,133551821
20100301,6.720,6.820,6.680,6.750,685799900,101502753
20100302,6.760,6.790,6.680,6.720,551029210,82024961
20100303,6.720,6.760,6.610,6.740,607639740,90777840
20100304,6.730,6.790,6.520,6.540,702995940,105721645
20100305,6.560,6.590,6.480,6.530,633244380,97151578
20100308,6.550,6.560,6.490,6.520,537887640,82457399
20100309,6.500,6.560,6.420,6.540,509758870,78347262
20100310,6.550,6.600,6.490,6.520,462826220,70782951
20100311,6.520,6.580,6.460,6.530,424741300,65146717
20100312,6.530,6.540,6.410,6.430,457136920,70705784
20100315,6.430,6.450,6.350,6.400,390482480,61199437
