DATE,OPEN,HIGH,LOW,CLOSE,AMOUNT,VOLUME
20100104,13.990,14.250,13.340,13.360,187401810,13566436
20100105,13.200,13.580,13.000,13.570,101809189,7628330
20100106,13.250,14.000,13.210,13.710,156578720,11403123
20100107,13.620,13.730,13.070,13.180,102131766,7684919
20100108,13.120,13.640,12.860,13.600,88391208,6609408
20100111,13.510,13.950,13.220,13.830,103643009,7621802
20100112,13.850,14.250,13.600,14.180,182986330,13061557
20100113,13.800,14.080,13.400,13.490,130535745,9471480
20100114,13.510,14.480,13.510,14.360,187663740,13354725
20100115,14.370,14.750,14.030,14.400,167541680,11652319
20100118,14.200,14.500,14.080,14.340,107650690,7531860
20100119,14.400,14.400,13.910,14.040,96470078,6850823
20100120,14.060,14.100,13.230,13.350,102812196,7553322
20100121,13.220,13.570,13.160,13.240,77486343,5810642
20100122,13.090,13.100,12.400,12.700,73791860,5772352
20100125,12.720,13.000,12.500,12.530,53119315,4165726
20100126,12.540,12.670,12.000,12.160,52925697,4332509
20100127,12.160,12.760,12.000,12.480,74974935,6019065
20100128,12.230,12.580,12.120,12.490,39065319,3156574
20100129,12.300,13.150,12.180,12.790,84945150,6619765
20100201,12.920,13.190,12.540,12.610,90330675,6997171
20100202,12.600,12.670,12.190,12.270,61749427,4969017
20100203,12.270,12.360,11.410,12.290,65541818,5498252
20100204,12.080,12.900,11.960,12.750,86767236,6853586
20100205,12.550,13.400,12.300,12.750,127356063,9735880
20100208,12.620,12.820,12.170,12.250,58613097,4757419
20100209,12.240,12.390,11.970,12.100,34274699,2820439
20100210,12.290,12.290,12.020,12.200,21862237,1799825
20100211,12.210,12.300,11.800,11.870,38907594,3247740
20100212,11.990,12.130,11.900,12.120,21597443,1792439
20100222,12.420,13.330,12.330,12.900,157803250,12147246
20100223,12.880,13.860,12.750,13.740,218304600,16301148
20100224,13.500,13.950,13.360,13.730,137340180,10059738
20100225,13.830,14.380,13.610,13.890,174765890,12455478
20100226,13.900,14.180,13.800,13.930,118240892,8470827
20100301,13.930,14.290,13.720,14.200,148597290,10584367
20100302,14.200,14.290,13.900,14.150,102178456,7290395
20100303,14.220,15.570,14.060,15.570,377886500,25134139
20100304,15.910,16.000,14.600,14.690,414077400,26861903
20100305,14.650,14.850,14.020,14.150,155925540,10915267
20100308,14.180,14.310,13.890,14.220,102866146,7294886
20100309,14.170,14.170,13.700,13.860,105199868,7599890
20100310,13.780,13.900,13.500,13.620,74177558,5421115
20100311,13.640,13.710,13.200,13.410,82800984,6167959
20100312,13.410,13.890,13.400,13.420,112335269,8230264
20100315,13.510,14.000,13.510,13.890,144466620,10460300
20100316,13.880,13.890,13.380,13.630,65486470,4815968
20100317,13.570,13.950,13.520,13.920,84901464,6169202
20100318,13.920,14.050,13.750,13.870,78648279,5676412
20100319,13.990,14.130,13.800,14.000,97373514,6983927
20100322,14.050,14.380,13.950,14.100,89640247,6348990
20100323,14.220,14.560,14.130,14.330,157692150,10980107
20100324,14.400,14.480,14.000,14.100,88952382,6317032
20100325,13.970,13.990,13.340,13.400,106024949,7826708
20100326,13.260,13.470,13.110,13.340,85110012,6404957
20100329,13.390,13.560,13.280,13.460,75274390,5603800
20100330,13.460,13.750,13.410,13.620,68348715,5028131
20100331,13.680,13.760,13.350,13.450,64994531,4808285
20100401,13.460,13.540,13.370,13.520,70692268,5252071
20100402,13.500,13.520,13.260,13.410,75341406,5648373
20100406,13.450,13.480,13.300,13.460,84130932,6285996
20100407,13.540,13.930,13.490,13.850,165524030,12052429
20100408,13.800,14.090,13.700,13.910,141202450,10138441
20100409,13.850,14.100,13.680,14.090,112389458,8079762
20100412,14.200,14.200,13.900,14.000,91467964,6537249
20100413,14.000,14.050,13.470,13.990,101971859,7361750
20100414,13.920,14.560,13.850,14.400,195224330,13590629
20100415,14.450,14.740,14.000,14.090,166815100,11615307
20100416,14.080,14.080,13.600,13.730,60646144,4404156
20100419,13.650,13.810,13.130,13.190,64186382,4756335
20100420,13.340,13.850,13.340,13.730,92068739,6728277
20100421,13.660,14.250,13.600,14.240,123188304,8824790
20100422,14.200,15.200,14.000,15.030,345745570,23367406
20100423,14.880,15.110,14.610,14.830,198736060,13351627
20100426,15.120,15.390,14.810,15.150,164599430,10951075
20100427,15.070,15.250,14.500,14.950,165971130,11132574
20100428,14.710,15.450,14.660,15.290,221808300,14573740
20100429,15.340,15.980,14.000,14.240,320233490,20849250
20100430,14.350,14.480,12.860,13.400,172706050,12645480
20100504,13.010,13.960,12.890,13.900,100109372,7317168
20100505,13.900,15.000,13.850,14.920,214515310,14788875
20100506,14.850,15.200,14.440,14.520,188188340,12667910
20100507,14.060,15.850,14.000,15.390,294601110,19300940
20100510,15.410,16.090,14.780,15.570,347053220,22266546
20100511,15.600,15.810,14.700,14.790,221346480,14736280
20100512,14.250,14.260,13.310,13.310,185968700,13767635
20100513,12.900,13.520,12.030,13.470,169795100,13434033
20100514,13.000,13.940,12.700,13.410,218371230,16373183
20100517,12.900,13.680,12.160,12.230,173397290,13358071
20100520,12.680,13.000,12.140,12.270,181187620,14345933
20100521,11.980,13.170,11.820,13.080,239213300,18744062
20100524,13.230,14.080,13.230,13.760,234174740,17119762
20100525,13.730,13.730,13.190,13.390,156249810,11683533
20100526,13.300,14.540,13.220,14.240,275880990,19710053
20100527,14.470,14.870,14.090,14.700,291336320,20144634
20100528,14.750,14.780,14.360,14.430,189141720,13045674
20100531,14.480,14.750,13.810,13.890,170860670,11824843
20100601,13.600,13.750,12.720,13.180,155030520,11745421
20100602,13.090,13.490,12.790,13.470,93802053,7123222
20100603,13.540,13.940,13.200,13.250,127747597,9365050
20100604,13.000,13.390,12.900,13.240,74658311,5699956
20100607,12.780,13.070,12.600,12.880,80398464,6249704
