DATE,OPEN,HIGH,LOW,CLOSE,AMOUNT,VOLUME
20100104,6.380,6.380,6.260,6.290,62279864,9878604
20100105,6.290,6.400,6.130,6.360,139665380,22224593
20100106,6.350,6.520,6.340,6.400,156851380,24463243
20100107,6.350,6.440,6.210,6.260,74575388,11827011
20100108,6.210,6.420,6.210,6.320,64122979,10134878
20100111,6.380,6.420,6.200,6.240,61559524,9839180
20100112,6.250,6.490,6.200,6.410,111051974,17410238
20100113,6.230,6.360,6.140,6.180,79778626,12791859
20100114,6.150,6.300,6.130,6.290,86227218,13841520
20100115,6.290,6.450,6.280,6.380,134706140,21101794
20100118,6.380,6.420,6.340,6.410,107183491,16780881
20100119,6.400,6.420,6.300,6.340,75266769,11863774
20100120,6.340,6.390,6.190,6.200,117282949,18708355
20100121,6.190,6.270,6.150,6.230,66901889,10778572
20100122,6.180,6.400,6.120,6.350,200486040,31732637
20100125,6.360,6.500,6.340,6.370,222668270,34673391
20100126,6.400,6.680,6.370,6.600,422479770,64975032
20100127,6.590,6.590,6.430,6.490,246283210,37976243
20100128,6.490,6.570,6.430,6.550,191765970,29497779
20100129,6.540,6.540,6.330,6.410,222241470,34520780
20100201,6.510,7.050,6.420,7.050,619402270,90814483
20100202,6.870,7.070,6.800,6.870,525770460,75851525
20100203,6.790,6.950,6.440,6.840,343948550,51059224
20100204,6.760,7.160,6.700,6.960,437795980,62573251
20100205,6.800,7.500,6.700,7.100,614051850,85806196
20100208,7.100,7.240,6.780,6.930,290851380,41870704
20100209,6.850,6.920,6.620,6.710,184784060,27423429
20100210,6.730,6.800,6.630,6.740,108205305,16129923
20100211,6.750,6.830,6.600,6.610,116414110,17317360
20100212,6.630,6.680,6.480,6.570,126532317,19329494
20100222,6.520,6.780,6.480,6.640,134577360,20265693
20100223,6.600,6.770,6.540,6.750,152066320,22860153
20100224,6.700,6.900,6.650,6.890,173503380,25602080
20100225,6.890,7.130,6.840,7.020,292859830,41606951
20100226,7.000,7.050,6.910,6.910,169425930,24329934
20100301,6.880,7.200,6.780,7.110,325242670,46296016
20100302,7.130,7.150,6.940,6.970,193259910,27553283
20100303,6.970,7.020,6.870,6.970,168804170,24388466
20100304,6.970,7.090,6.620,6.630,201951270,29362656
20100305,6.630,6.690,6.500,6.580,126723255,19217475
20100308,6.600,6.720,6.550,6.690,85745566,12886931
20100309,6.670,6.890,6.580,6.790,146973160,21688128
20100310,6.780,6.790,6.560,6.720,114101482,17126534
20100311,6.740,6.750,6.550,6.630,123649763,18602620
20100312,6.630,6.630,6.360,6.370,114661388,17683595
