OPEN_0,HIGH_0,LOW_0,CLOSE_0,VOLUME_0,AMOUNT_0,OPEN_1,HIGH_1,LOW_1,CLOSE_1,VOLUME_1,AMOUNT_1,OPEN_2,HIGH_2,LOW_2,CLOSE_2,VOLUME_2,AMOUNT_2,OPEN_3,HIGH_3,LOW_3,CLOSE_3,VOLUME_3,AMOUNT_3,OPEN_4,HIGH_4,LOW_4,CLOSE_4,VOLUME_4,AMOUNT_4,OPEN_5,HIGH_5,LOW_5,CLOSE_5,VOLUME_5,AMOUNT_5,OPEN_6,HIGH_6,LOW_6,CLOSE_6,VOLUME_6,AMOUNT_6,OPEN_7,HIGH_7,LOW_7,CLOSE_7,VOLUME_7,AMOUNT_7,OPEN_8,HIGH_8,LOW_8,CLOSE_8,VOLUME_8,AMOUNT_8,OPEN_9,HIGH_9,LOW_9,CLOSE_9,VOLUME_9,AMOUNT_9,ACTUAL_PRC_AVE_0
0.7629375832731389,0.7812774290248966,0.7115860151682158,0.7372617992206774,0.050137023994799655,0.07317017597432347,0.7152539843185675,0.7959493056263035,0.7042500768675127,0.7592696141227874,0.36376799197075305,0.44284630134185343,0.7042500768675127,0.718921953468919,0.6198867864094252,0.6565664779129413,0.5477251492726787,0.6318897140900309,0.6639024162136444,0.6969141385668097,0.5905430332066121,0.6088828789583705,0.15328889918279523,0.1729613353291848,0.6198867864094252,0.6785742928150513,0.5942110023569637,0.6785742928150513,0.21149201940500026,0.2425362012417556,0.6418946013115351,0.6675703853639966,0.5832070949059089,0.6602344470632928,0.12540369628623957,0.13738020442064275,0.6088828789583705,0.6785742928150513,0.5685352183045022,0.6272227247101283,0.0634872908560118,0.06861874999860386,0.6272227247101283,0.6785742928150513,0.6198867864094252,0.6602344470632928,0.0,0.0,0.539191465101689,0.561199280003799,0.48417192784641516,0.4988438044478214,0.6526157182184925,0.7048648395883887,0.4291523905911406,0.4291523905911406,0.20173830326933923,0.23475002562250383,1.0,1.0,0.11279005137331297
0.7479930108904048,0.83238196596522,0.7364854261074757,0.7940233500221224,0.36376799197075305,0.44284630134185343,0.7364854261074757,0.7518288724847145,0.6482606094383508,0.6866192253814485,0.5477251492726787,0.6318897140900309,0.6942909485700678,0.7288137029188564,0.6175737166838727,0.6367530246554218,0.15328889918279523,0.1729613353291848,0.6482606094383508,0.7096343949473073,0.6214095782781823,0.7096343949473073,0.21149201940500026,0.2425362012417556,0.6712757790042096,0.6981268101643782,0.6099019934952533,0.6904550869757581,0.12540369628623957,0.13738020442064275,0.6367530246554218,0.7096343949473073,0.5945585471180139,0.6559323326269703,0.0634872908560118,0.06861874999860386,0.6559323326269703,0.7096343949473073,0.6482606094383508,0.6904550869757581,0.0,0.0,0.5638716543635357,0.5868868239293945,0.5063337304488897,0.5216771768261285,0.6526157182184925,0.7048648395883887,0.448795806534243,0.448795806534243,0.2109723876870369,0.2454951420358248,1.0,1.0,0.09973240145205393,0.2109723876870369,0.0,0.16110618696101028,0.8078994642676152,0.7173177272103493,0.2330285918543178
0.7809846197632165,0.7972551326749499,0.6874291705207477,0.7281054528000818,0.5477251492726787,0.6318897140900309,0.7362407092559484,0.7728493633073499,0.6548881446972803,0.6752262858369477,0.15328889918279523,0.1729613353291848,0.6874291705207477,0.7525112221676824,0.6589557729252136,0.7525112221676824,0.21149201940500026,0.2425362012417556,0.7118349398883483,0.7403083374838825,0.6467528882414136,0.732173081028015,0.12540369628623957,0.13738020442064275,0.6752262858369477,0.7525112221676824,0.6304823753296795,0.6955644269766144,0.0634872908560118,0.06861874999860386,0.6955644269766144,0.7525112221676824,0.6874291705207477,0.732173081028015,0.0,0.0,0.5979413495062121,0.6223471188738129,0.5369269260872115,0.5531974389989448,0.6526157182184925,0.7048648395883887,0.47591250266821006,0.47591250266821006,0.22371955253633763,0.26032820658773836,1.0,1.0,0.10575833392626882,0.22371955253633763,0.0,0.17084038557320358,0.8078994642676152,0.7173177272103493,0.2928692324112057,0.31727500177880646,0.1749080138011369,0.20338141139667096,0.7047128042977007,0.6621623000155549,0.14440080209163583
0.7824438347728893,0.821349881805796,0.6959859524775426,0.7176004230513796,0.15328889918279523,0.1729613353291848,0.7305691053956814,0.799735411231959,0.7003088465923099,0.799735411231959,0.21149201940500026,0.2425362012417556,0.7565064700842857,0.7867667288876572,0.687340164248008,0.778120940658122,0.12540369628623957,0.13738020442064275,0.7176004230513796,0.799735411231959,0.6700485877889383,0.7392148936252159,0.0634872908560118,0.06861874999860386,0.7392148936252159,0.799735411231959,0.7305691053956814,0.778120940658122,0.0,0.0,0.6354654348707995,0.6614027995594037,0.5706220231492899,0.5879135996083589,0.6526157182184925,0.7048648395883887,0.5057786114277796,0.5057786114277796,0.2377591763122036,0.2766652233451097,1.0,1.0,0.11239524698395092,0.2377591763122036,0.0,0.18156155282022854,0.8078994642676152,0.7173177272103493,0.31124837626324847,0.3371857409518528,0.18588444693499578,0.21614470573836733,0.7047128042977007,0.6621623000155549,0.06916630583627761,0.25937364688604064,0.04322894114767331,0.24208207042697086,0.3163818482490712,0.2411200283070773,0.30368331156240636
0.7581756008347982,0.8299555393753708,0.7267718777232974,0.8299555393753708,0.21149201940500026,0.2425362012417556,0.7850930777875131,0.8164968008990138,0.7133131392469404,0.8075243085814415,0.12540369628623957,0.13738020442064275,0.744716862358441,0.8299555393753708,0.6953681546117968,0.7671480931523695,0.0634872908560118,0.06861874999860386,0.7671480931523695,0.8299555393753708,0.7581756008347982,0.8075243085814415,0.0,0.0,0.6594781853415105,0.6863956622942254,0.5921844929597243,0.610129477594867,0.6526157182184925,0.7048648395883887,0.5248908005779372,0.5248908005779372,0.24674353873321792,0.28711975416228996,1.0,1.0,0.11664240012843043,0.24674353873321792,0.0,0.1884223386690031,0.8078994642676152,0.7173177272103493,0.3230097234325763,0.34992720038529124,0.1929085848277888,0.22431230793928947,0.7047128042977007,0.6621623000155549,0.07177993854057269,0.2691747695271472,0.044862461587857734,0.2512297848920036,0.3163818482490712,0.2411200283070773,0.3050647387974335,0.36787218502043484,0.2736610156859329,0.3140372311150049,0.36828942932935954,0.32157270922542214,0.36338593886164916
0.8135642300968398,0.8461067993007134,0.7391812147737,0.8368089223853203,0.12540369628623957,0.13738020442064275,0.7717237839775737,0.8600536146738018,0.7205854609429146,0.7949684762660544,0.0634872908560118,0.06861874999860386,0.7949684762660544,0.8600536146738018,0.7856705993506621,0.8368089223853203,0.0,0.0,0.6833939532813448,0.7112875840275225,0.6136598764159021,0.6322556302466866,0.6526157182184925,0.7048648395883887,0.5439257995504585,0.5439257995504585,0.255691615173292,0.29753206129255794,1.0,1.0,0.1208723999001018,0.255691615173292,0.0,0.1952554152232415,0.8078994642676152,0.7173177272103493,0.3347235689541278,0.3626171997003054,0.19990435368093762,0.23244692288481134,0.7047128042977007,0.6621623000155549,0.07438301532313969,0.27893630746177345,0.046489384576962105,0.2603405536309881,0.3163818482490712,0.2411200283070773,0.3161278151233433,0.38121295353109075,0.2835852459194696,0.32542569203873556,0.36828942932935954,0.32157270922542214,0.3347235689541278,0.43235127656574895,0.31147887666564716,0.42770233810805286,0.24000105016542053,0.19620309434419145,0.39051083044648216
0.8016064365447958,0.8933565708481155,0.7484879377376099,0.8257512087298795,0.11375963846608181,0.1728158383103598,0.8257512087298795,0.8933565708481155,0.816093299855846,0.869211798663031,0.05368036879715283,0.11187372336688091,0.7098563022414751,0.7388300288635764,0.6374219856862232,0.6567378034342902,0.671263434578858,0.7378827088801174,0.5649876691309704,0.5649876691309704,0.2655924940359258,0.30905308396907727,1.0,1.0,0.1255528153624378,0.2655924940359258,0.0,0.2028160863547073,0.8182114918718603,0.7489424455971398,0.34768471946521207,0.37665844608731336,0.20764504079172405,0.24144772185084207,0.7205639298640771,0.699957461406518,0.07726327099226954,0.2897372662210103,0.04828954437016825,0.2704214484729425,0.35307872275148905,0.32601875632891775,0.3283689017171451,0.39597426383538115,0.29456622065802707,0.33802681059117856,0.4021998857360194,0.39747089627807974,0.34768471946521207,0.44909276264256615,0.32353994728012836,0.4442638082055494,0.2807980740779896,0.28612684701068425,0.4442638082055494,0.4684085803906331,0.33802681059117856,0.3718294916502966,0.1636092260331227,0.17066067081361466,0.3356123333726706
0.8458656164663186,0.9151177722004036,0.8359724513614496,0.8903848594382301,0.05368036879715283,0.11187372336688091,0.7271476352078878,0.7568271305224957,0.6529488969213693,0.6727352271311073,0.671263434578858,0.7378827088801174,0.5787501586348499,0.5787501586348499,0.2720620403839033,0.31658128335581476,1.0,1.0,0.12861114636329987,0.2720620403839033,0.0,0.20775646720225377,0.8182114918718603,0.7489424455971398,0.3561539437752917,0.38583343908989964,0.2127030497546883,0.24732912762173073,0.7205639298640771,0.699957461406518,0.07914532083895391,0.29679495314607673,0.049465825524345974,0.27700862293633777,0.35307872275148905,0.32601875632891775,0.33636761356555367,0.40561976929963856,0.3017415356985112,0.34626077867042265,0.4021998857360194,0.39747089627807974,0.3561539437752917,0.46003217737641905,0.33142103101311915,0.45508559482398453,0.2807980740779896,0.28612684701068425,0.45508559482398453,0.4798185075861571,0.34626077867042265,0.3808868565374651,0.1636092260331227,0.17066067081361466,0.3611005263277271,0.39078002164233416,0.29679495314607673,0.32647444846068463,0.0,0.0,0.27206204038390414
0.7789649837983694,0.8097136015798843,0.7020934393445837,0.722592517865593,0.671263434578858,0.7378827088801174,0.625221894890797,0.625221894890797,0.30748617781514576,0.35360910448741756,1.0,1.0,0.15886785853782565,0.30748617781514576,0.025623848151262524,0.24086417262186463,0.8182114918718603,0.7489424455971398,0.39460726152943704,0.42535587931095187,0.24598894225211695,0.28186232966388414,0.7205639298640771,0.699957461406518,0.1076201622353015,0.33311002596640826,0.07687154445378666,0.3126109474453981,0.35307872275148905,0.32601875632891775,0.37410818300842774,0.4458549578319621,0.3382347955966606,0.3843577222689324,0.4021998857360194,0.39747089627807974,0.39460726152943704,0.5022274237647385,0.3689834133781754,0.49710265413448623,0.2807980740779896,0.28612684701068425,0.49710265413448623,0.5227265022857478,0.3843577222689324,0.42023110968069954,0.1636092260331227,0.17066067081361466,0.39973203115969025,0.4304806489412042,0.33311002596640826,0.3638586437479231,0.0,0.0,0.3843577222689324,0.4099815704201949,0.21011555484034977,0.22548986373110674,0.272487155439156,0.2546618776994772,0.0640596203781554
0.708487302514763,0.708487302514763,0.34843637828594864,0.4007018350288409,1.0,1.0,0.18002546211440718,0.34843637828594864,0.029036364857162815,0.27294182965732694,0.8182114918718603,0.7489424455971398,0.44716001880030076,0.48200365662889594,0.2787491026287593,0.3194000134287868,0.7205639298640771,0.699957461406518,0.12195273240008259,0.3774727431431114,0.08710909457148741,0.354243651257381,0.35307872275148905,0.32601875632891775,0.42393092691457135,0.5052327485146264,0.3832800161145438,0.43554547285743606,0.4021998857360194,0.39747089627807974,0.44716001880030076,0.5691127512003833,0.41812365394313894,0.5633054782289509,0.2807980740779896,0.28612684701068425,0.5633054782289509,0.5923418430861127,0.43554547285743606,0.4761963836574636,0.1636092260331227,0.17066067081361466,0.4529672917717341,0.4878109296003283,0.3774727431431114,0.4123163809717066,0.0,0.0,0.43554547285743606,0.4645818377145989,0.2380981918287318,0.2555200107430288,0.272487155439156,0.2546618776994772,0.058072729714324596,0.15098909725724438,0.0,0.08130182160005506,0.415733373822254,0.3543258178511645,0.12195273240008156
