OPEN_0,HIGH_0,LOW_0,CLOSE_0,VOLUME_0,AMOUNT_0,OPEN_1,HIGH_1,LOW_1,CLOSE_1,VOLUME_1,AMOUNT_1,OPEN_2,HIGH_2,LOW_2,CLOSE_2,VOLUME_2,AMOUNT_2,OPEN_3,HIGH_3,LOW_3,CLOSE_3,VOLUME_3,AMOUNT_3,OPEN_4,HIGH_4,LOW_4,CLOSE_4,VOLUME_4,AMOUNT_4,OPEN_5,HIGH_5,LOW_5,CLOSE_5,VOLUME_5,AMOUNT_5,OPEN_6,HIGH_6,LOW_6,CLOSE_6,VOLUME_6,AMOUNT_6,OPEN_7,HIGH_7,LOW_7,CLOSE_7,VOLUME_7,AMOUNT_7,OPEN_8,HIGH_8,LOW_8,CLOSE_8,VOLUME_8,AMOUNT_8,OPEN_9,HIGH_9,LOW_9,CLOSE_9,VOLUME_9,AMOUNT_9,ACTUAL_PRC_AVE_0
0.08198865802045578,0.2774069139863983,0.08198865802045578,0.2774069139863983,0.7986269152470723,0.6287924583440307,0.3046745776095533,0.48645900176391865,0.21378236553237098,0.2819515245902573,0.9028054464913857,0.743999295626694,0.2910407457979762,0.38193295787515846,0.22741619734394808,0.3682991260635814,0.15023407621134377,0.07280243652752608,0.37738834727129944,0.46828055934848173,0.2819515245902573,0.32739763062884925,0.26227122456002117,0.17936329670138526,0.3046745776095533,0.3592099048558625,0.21378236553237098,0.32739763062884925,0.07273583734614028,0.0,0.32739763062884925,0.545538939614087,0.32739763062884925,0.545538939614087,0.22786593015167245,0.17569806294651016,0.6955110895414383,0.7727694698070434,0.545538939614087,0.7727694698070434,0.7605912640013899,0.7316710691824714,0.8772955136958036,1.0,0.6682434259182841,0.6909664789375792,1.0,1.0,0.6818772577298612,0.8727509030919446,0.545538939614087,0.5955296562565379,0.48360667923384715,0.46045671232822943,0.5955296562565379,0.6682434259182841,0.46828055934848173,0.48191439116005963,0.25393902692559717,0.20406879391243896,0.378524499922264
0.26710343125987196,0.4587103773357227,0.171299958221947,0.24315256300039026,0.9145536174043748,0.7836210656986216,0.25273291030418343,0.3485363833421084,0.1856704791776355,0.3341658623864199,0.25294760231256075,0.21630676305307672,0.34374620969021225,0.43954968272813716,0.24315256300039026,0.2910542995193536,0.3514425148065561,0.3063749736820398,0.26710343125987196,0.32458551508262673,0.171299958221947,0.2910542995193536,0.18481678706089721,0.1547721134944623,0.2910542995193536,0.5209826348103737,0.2910542995193536,0.5209826348103737,0.3211958822206022,0.303277015901858,0.6790583653229504,0.7604913174051868,0.5209826348103737,0.7604913174051868,0.7895292512346465,0.7732009049168096,0.8706653113988011,1.0,0.6503173234115733,0.6742681916710542,1.0,1.0,0.6646878443672619,0.8658751377469049,0.5209826348103737,0.573674544981233,0.5460245490803203,0.54396296728294,0.573674544981233,0.6503173234115733,0.43954968272813716,0.4539202036838265,0.34411745263761206,0.3272567488748072,0.43954968272813716,0.5018219402027889,0.21920169474090948,0.21920169474090948,0.37257084780749544,0.3221196480906019,0.2539304537171573
0.20439393061395505,0.3063947087403708,0.13299338592546348,0.2910945920214087,0.2930955482467188,0.24772101886441442,0.3012946698340501,0.40329544796046585,0.19419385280131274,0.24519424186452152,0.3862971661420493,0.33417885533704256,0.21969404733291714,0.2808945142087664,0.1176932692065014,0.24519424186452152,0.22862620613354095,0.18865297885576382,0.24519424186452152,0.4899961093679195,0.24519424186452152,0.4899961093679195,0.3576760422533572,0.33120507884822736,0.658297393276506,0.7449980546839597,0.4899961093679195,0.7449980546839597,0.8008403296386657,0.7822921212943803,0.8622989495293385,1.0,0.6276971598385819,0.6531973543701854,1.0,1.0,0.642997276557544,0.8571989106230178,0.4899961093679195,0.546096537337449,0.5704220102428558,0.5622431607691413,0.546096537337449,0.6276971598385819,0.40329544796046585,0.4185955646794288,0.3793657660520082,0.3542235869051182,0.40329544796046585,0.4695959537426367,0.16869365826970928,0.16869365826970928,0.40629002434413053,0.3492924062316852,0.13299338592546348,0.32169482545933287,0.13299338592546348,0.23499416405187923,0.05374180721250509,0.040084888232186304,0.3255198546390736
0.26869241361335044,0.37545264520264204,0.15659417044459345,0.2099742862392402,0.3862971661420493,0.33417885533704256,0.18328422834191682,0.24734036729549158,0.07652399675262524,0.2099742862392402,0.22862620613354095,0.18865297885576382,0.2099742862392402,0.4661988420535402,0.2099742862392402,0.4661988420535402,0.3576760422533572,0.33120507884822736,0.6423532241758719,0.7330994210267701,0.4661988420535402,0.7330994210267701,0.8008403296386657,0.7822921212943803,0.8558736873544561,1.0,0.6103251546990851,0.6370152125964075,1.0,1.0,0.6263391894374785,0.8505356757749916,0.4661988420535402,0.5249169694276514,0.5704220102428558,0.5622431607691413,0.5249169694276514,0.6103251546990851,0.37545264520264204,0.39146667994103646,0.3793657660520082,0.3542235869051182,0.37545264520264204,0.44484679573568225,0.12990411254727102,0.12990411254727102,0.40629002434413053,0.3492924062316852,0.09253803149101869,0.2900444599312084,0.09253803149101869,0.19929826308031026,0.05374180721250509,0.040084888232186304,0.19929826308031026,0.39146667994103646,0.19929826308031026,0.38612866836157195,0.0,0.0,0.42216024652295747
0.1508667467466671,0.21746543327633988,0.03986893586387886,0.17861619946736468,0.22862620613354095,0.18865297885576382,0.17861619946736468,0.4450109455860567,0.17861619946736468,0.4450109455860567,0.3576760422533572,0.33120507884822736,0.628157333542658,0.7225054727930283,0.4450109455860567,0.7225054727930283,0.8008403296386657,0.7822921212943803,0.8501529553082355,1.0,0.5948579902778222,0.6226074429985187,1.0,1.0,0.6115076619102401,0.8446030647640962,0.4450109455860567,0.5060597415715912,0.5704220102428558,0.5622431607691413,0.5060597415715912,0.5948579902778222,0.35066280633568636,0.36731247796810534,0.3793657660520082,0.3542235869051182,0.35066280633568636,0.4228113834094995,0.09536784130527298,0.09536784130527298,0.40629002434413053,0.3492924062316852,0.0565186074962968,0.2618645576294554,0.0565186074962968,0.16751641837908507,0.05374180721250509,0.040084888232186304,0.16751641837908507,0.36731247796810534,0.16751641837908507,0.361762587423966,0.0,0.0,0.4006118212329412,0.5171595226598698,0.3173634630708505,0.361762587423966,0.2171831586844769,0.20571625520928796,0.40477423914104593
0.12941176470588278,0.4117647058823527,0.12941176470588278,0.4117647058823527,0.3660847124133025,0.33338354975216067,0.6058823529411763,0.7058823529411763,0.4117647058823527,0.7058823529411763,0.8034475311248237,0.7830012628627709,0.8411764705882355,1.0,0.5705882352941183,0.6,1.0,1.0,0.5882352941176473,0.8352941176470591,0.4117647058823527,0.4764705882352946,0.5760456205414848,0.5636690695299613,0.4764705882352946,0.5705882352941183,0.3117647058823527,0.3294117647058828,0.38749049579359673,0.3563270794435347,0.3117647058823527,0.3882352941176473,0.04117647058823548,0.04117647058823548,0.4140622883173957,0.3514119611433037,0.0,0.21764705882352905,0.0,0.11764705882352905,0.06612928386402121,0.04321162719968741,0.11764705882352905,0.3294117647058828,0.11764705882352905,0.32352941176470645,0.01309101125457629,0.003257307786042446,0.3647058823529409,0.4882352941176473,0.27647058823529463,0.32352941176470645,0.2274310227644103,0.2083034818355217,0.34117647058823547,0.4411764705882355,0.3,0.39411764705882363,0.0368109499681739,0.032996271835743246,0.4
0.6058823529411763,0.7058823529411763,0.4117647058823527,0.7058823529411763,0.8034475311248237,0.7830012628627709,0.8411764705882355,1.0,0.5705882352941183,0.6,1.0,1.0,0.5882352941176473,0.8352941176470591,0.4117647058823527,0.4764705882352946,0.5760456205414848,0.5636690695299613,0.4764705882352946,0.5705882352941183,0.3117647058823527,0.3294117647058828,0.38749049579359673,0.3563270794435347,0.3117647058823527,0.3882352941176473,0.04117647058823548,0.04117647058823548,0.4140622883173957,0.3514119611433037,0.0,0.21764705882352905,0.0,0.11764705882352905,0.06612928386402121,0.04321162719968741,0.11764705882352905,0.3294117647058828,0.11764705882352905,0.32352941176470645,0.01309101125457629,0.003257307786042446,0.3647058823529409,0.4882352941176473,0.27647058823529463,0.32352941176470645,0.2274310227644103,0.2083034818355217,0.34117647058823547,0.4411764705882355,0.3,0.39411764705882363,0.0368109499681739,0.032996271835743246,0.39411764705882363,0.4529411764705882,0.35882352941176454,0.39411764705882363,0.0,0.0,0.354411764705882
0.8411764705882355,1.0,0.5705882352941183,0.6,1.0,1.0,0.5882352941176473,0.8352941176470591,0.4117647058823527,0.4764705882352946,0.60963602774443,0.5968678484010204,0.4764705882352946,0.5705882352941183,0.3117647058823527,0.3294117647058828,0.4360203486712704,0.40530173024773714,0.3117647058823527,0.3882352941176473,0.04117647058823548,0.04117647058823548,0.46048682662767043,0.4007605848065897,0.0,0.21764705882352905,0.0,0.11764705882352905,0.1401209658699459,0.11601005471611388,0.11764705882352905,0.3294117647058828,0.11764705882352905,0.32352941176470645,0.09128497836619454,0.07909570914463582,0.3647058823529409,0.4882352941176473,0.27647058823529463,0.32352941176470645,0.2886425771086572,0.26854069126556623,0.34117647058823547,0.4411764705882355,0.3,0.39411764705882363,0.11312555826473215,0.10657194730809971,0.39411764705882363,0.4529411764705882,0.35882352941176454,0.39411764705882363,0.07923118342555559,0.07608623765291087,0.4411764705882355,0.4411764705882355,0.24705882352941183,0.2882352941176473,0.15990308649396387,0.14654578502007962,0.31029411764705994
0.7042253521126761,1.0,0.49295774647887275,0.570422535211268,0.861124538305581,1.0,0.570422535211268,0.6830985915492963,0.37323943661971787,0.39436619718309895,0.6158885045402677,0.6790476842294665,0.37323943661971787,0.4647887323943663,0.04929577464788753,0.04929577464788753,0.6504479524326765,0.6714393912826895,0.0,0.2605633802816896,0.0,0.14084507042253472,0.19792400145398342,0.19436472416280942,0.14084507042253472,0.39436619718309895,0.14084507042253472,0.38732394366197237,0.12894207571796912,0.1325179591370675,0.43661971830985863,0.5845070422535212,0.3309859154929582,0.38732394366197237,0.4077141025730601,0.4499164965661554,0.4084507042253522,0.5281690140845071,0.35915492957746464,0.47183098591549294,0.15979238381252087,0.1785519987273577,0.47183098591549294,0.5422535211267603,0.429577464788732,0.47183098591549294,0.11191582049238515,0.12747585224558863,0.5281690140845071,0.5281690140845071,0.2957746478873239,0.3450704225352114,0.225866689736514,0.245524675877028,0.33802816901408483,0.4436619718309865,0.3309859154929582,0.37323943661971787,0.0,0.0,0.2588028169014083
0.8350515463917525,1.0,0.5463917525773185,0.5773195876288661,0.7357733227287012,1.0,0.5463917525773185,0.6804123711340203,0.07216494845360849,0.07216494845360849,0.7770598861570083,0.9887956425984865,0.0,0.3814432989690711,0.0,0.2061855670103084,0.23645058987788972,0.28623133349370045,0.2061855670103084,0.5773195876288661,0.2061855670103084,0.5670103092783508,0.15404109476172734,0.19515265601330953,0.6391752577319575,0.855670103092783,0.48453608247422714,0.5670103092783508,0.4870770565809732,0.6625698121284187,0.5979381443298966,0.7731958762886593,0.5257731958762881,0.6907216494845355,0.1908965215582968,0.26294471341871284,0.6907216494845355,0.7938144329896898,0.6288659793814423,0.6907216494845355,0.13370062032746913,0.18772739412290151,0.7731958762886593,0.7731958762886593,0.4329896907216491,0.5051546391752576,0.2698324186537922,0.3615720686178783,0.4948453608247424,0.6494845360824746,0.48453608247422714,0.5463917525773185,0.0,0.0,0.6391752577319575,0.6391752577319575,0.1030927835051542,0.13402061855670175,0.2346761187807661,0.28908354307596246,0.3530927835051538
